EntidadWifi,NombreEntidad,HORARIO,EQUIPAMIENTO,TRANSPORTE 1 1,Linea 1 1,TRANSPORTE 2 1,Linea 2 1,ACCESIBILIDAD,CONTENT-URL,VIA,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TipoEntidadWIfi
181625,Oficina de Atención a la Ciudadanía. Usera. Línea Madrid,"Días laborables:  Lunes a  jueves, de 8:30 a 17 horas Viernes de 8:30 a 14 horas   Julio y agosto: lunes a viernes de 8:30 a 14 horas  Avisos: Cerrada los sábados y los días 24 y 31 de diciembre Los sábados no hay ningún registro abierto  El último tique podrá expedirse 15 minutos antes del horario de cierre, a fin de poder atender a todas las personas en espera. Atención en otros idiomas y lenguaje de signos ver apartado 'Servicios'",La atención en otros idiomas se realizará directamente en las oficinas por los gestores en los siguientes horarios:    Lengua de signos española e inglés : 8:30 a 17 horas.   Árabe y chino mandarín: 8:30 a 14:15 horas.    Zona wifi.,Bus Madrid,"6, 60, 81.",,,"1,4,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf6f8aa6bd91f010VgnVCM1000000b205a0aRCRD,AVENIDA  DE RAFAELA YBARRA,V,41,MADRID,MADRID,28026,7,PRADOLONGO,12,USERA,439660,4470442,40.3823867401053,-3.710861696949648,No se proporciona información telefónica. El teléfono de atención a la ciudadanía es el 010 (desde fuera del municipio de Madrid: 914 800 010),,AyuntamientoMadrid-OficinasMunicipalesRegistro
183881,Oficina de Atención a la Ciudadanía. Vicálvaro. Línea Madrid,"Días laborables:  Lunes a  jueves, de 8:30 a 17 horas Viernes de 8:30 a 14 horas   Julio y agosto: lunes a viernes de 8:30 a 14 horas  Avisos: Cerrada los sábados y los días 24 y 31 de diciembre Los sábados no hay ningún registro abierto  El último tique podrá expedirse 15 minutos antes del horario de cierre, a fin de poder atender a todas las personas en espera. Atención en otros idiomas y lenguaje de signos ver apartado 'Servicios'",Atención en otros idiomas:    Lengua de signos española e inglés: 8:30 a 17 horas.      Zona wifi.,Metro de Madrid,San Cipriano (línea 9),Bus  Madrid,"4, 106, E3","1,4,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1eef8aa6bd91f010VgnVCM1000000b205a0aRCRD,PLAZA  DE DON ANTONIO DE ANDRES,V,18,MADRID,MADRID,28032,1,CASCO H.VICALVARO,19,VICALVARO,448578,4472583,40.402274421503414,-3.605974909947404,No se proporciona información telefónica. El teléfono de atención a la ciudadanía es el 010 (desde fuera del municipio de Madrid: 914 800 010),,AyuntamientoMadrid-OficinasMunicipalesRegistro
182351,Oficina de Atención a la Ciudadanía. Villa de Vallecas. Línea Madrid,"Días laborables:  Lunes a  jueves, de 8:30 a 17 horas Viernes de 8:30 a 14 horas   Julio y agosto: lunes a viernes de 8:30 a 14 horas  Avisos: Cerrada los sábados y los días 24 y 31 de diciembre Los sábados no hay ningún registro abierto  El último tique podrá expedirse 15 minutos antes del horario de cierre, a fin de poder atender a todas las personas en espera. Atención en otros idiomas y lenguaje de signos ver apartado 'Servicios'",Atención en otros idiomas:    Lengua de signos española e inglés: 8:30 a 17 horas.      Zona wifi.,Metro de Madrid,Villa de Vallecas (línea 1),Bus  Madrid,"143, 54, 58, 103, 142","1,4,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e308aa6bd91f010VgnVCM1000000b205a0aRCRD,PASEO  DE FEDERICO GARCIA LORCA,V,12,MADRID,MADRID,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,447248,4469998,40.378906127214485,-3.6214421258656073,No se proporciona información telefónica. El teléfono de atención a la ciudadanía es el 010 (desde fuera del municipio de Madrid: 914 800 010),,AyuntamientoMadrid-OficinasMunicipalesRegistro
181738,Oficina de Atención a la Ciudadanía. Villaverde. Línea Madrid,"Días laborables:  Lunes a  jueves, de 8:30 a 17 horas Viernes de 8:30 a 14 horas   Julio y agosto: lunes a viernes de 8:30 a 14 horas  Avisos: Cerrada los sábados y los días 24 y 31 de diciembre Los sábados no hay ningún registro abierto  El último tique podrá expedirse 15 minutos antes del horario de cierre, a fin de poder atender a todas las personas en espera. Atención en otros idiomas y lenguaje de signos ver apartado 'Servicios'",La atención en otros idiomas se realizará directamente en las oficinas por los gestores en los siguientes horarios:    Lengua de signos española e inglés : 8:30 a 17 horas.   Rumano: 8:30 a 14:15 horas.    Zona wifi.,Bus Madrid,76,Cercanías  Renfe,Puente Alcocer (línea C5),"1,4,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69a08aa6bd91f010VgnVCM1000000b205a0aRCRD,CALLE  DE ARROYO BUENO,V,53,MADRID,MADRID,28021,1,VILLAVERDE ALTO C.H.,17,VILLAVERDE,439603,4466749,40.349114262596046,-3.7111841220023103,No se proporciona información telefónica. El teléfono de atención a la ciudadanía es el 010 (desde fuera del municipio de Madrid: 914 800 010),,AyuntamientoMadrid-OficinasMunicipalesRegistro
13834,Oficina de objetos perdidos del Ayuntamiento de Madrid,Laborables de lunes a viernes de 8:30 a 14 horas. Cerrado los días 24 y 31 de diciembre.,Zona wifi.,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c365a0f8161c010VgnVCM1000000b205a0aRCRD,PASEO  DE MOLINO,V,7,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,441111,4471350,40.39065926812701,-3.6938716039760795,010 (914 800 010 desde dentro y fuera de la ciudad de Madrid),objetosperdidos@madrid.es,AyuntamientoMadrid-OtrasEntidadesAdministrativasAyto
18132,Organismo Autónomo Informática del Ayuntamiento de Madrid,,,Metro de Madrid,García Noblejas (línea 7).,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=58506f065851c010VgnVCM2000000c205a0aRCRD,CALLE  DE ALBARRACIN,V,33,MADRID,MADRID,28037,1,SIMANCAS,20,SAN BLAS-CANILLEJAS,446480,4475948,40.43245179226846,-3.630989651897866,,gerenciaiam@madrid.es,AyuntamientoMadrid-OrganismosEmpresasMunicipales
1984,Pabellón de los Jardines de Cecilio Rodríguez,Visitas a los Jardines:  de octubre a marzo: de lunes a domingo de 10 a 18 horas. de abril a septiembre: de lunes a domingo de 10 a 20 horas.  El Pabellón no es visitable.,"Matrimonios Civiles, para acceder al trámite y a la información relacionada pulse en el siguiente enlace   Celebración matrimonios civiles   .  Para concertar cita previa pulse en el enlace  Pre-reserva fecha de celebración matrimonios civiles .  Zona wifi.",Bus Madrid,"20, 26, 61, 63, 152, C1.",Metro  de Madrid,Ibiza (línea 9),1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0d8def4d7f71c010VgnVCM1000000b205a0aRCRD,PASEO  DE URUGUAY,V,5,MADRID,MADRID,28009,5,LOS JERONIMOS,3,RETIRO,442499,4473734,40.41224540772832,-3.677721457696655,,,ParquesJardines
13892,Parque Tecnológico Valdemingómez,"Días de visita: De lunes a viernes (excepto los martes durante el curso escolar que se reservan a colegios cuya visita haya sido gestionada directamente por la Dirección General de Educación y Juventud del Ayuntamiento de Madrid). Horarios: Desde las 9:30 hasta las 14 horas, previa petición de cita, no pudiéndose visitar más de dos plantas por día.","Equipamiento / Servicios Eliminación de residuos sólidos urbanos.  El Parque Tecnológico de Valdemingómez se compone de las siguientes instalaciones visitables:  1.  Centro de Visitantes :  Que constituye un edificio dentro del Parque y muy próximo a la planta de La Galiana y del Parque Forestal, está dotado de conexión wifi gratuita y consta de dos instalaciones diferenciadas:   El Aula Infantil, destinada a niños y niñas entre 6 y 12 años, donde se desarrollan diversas actividades de educación ambiental: juegos interactivos relacionados con el medio ambiente y presentaciones sobre el tratamiento y la clasificación de los residuos.  La Exposición Permanente, destinada a niños a partir de 12 años y resto de visitantes. Cuenta con diversos paneles informativos y distintas proyecciones sobre la generación de residuos, su gestión y la importancia de su separación, y el papel activo que en la misma juega el ciudadano.   2.  Parque Forestal sobre el antiguo vertedero de Valdemingómez sellado, revegetado y en fase de desgasificación.  3. Cuatro centros de tratamiento y valorización de residuos:    Centro de Las Lomas , clasificación, tratamiento y valorización de residuos Centro de Las Dehesas , clasificación, tratamiento y compostaje Centro de La Paloma , clasificación, tratamiento y compostaje Centro de La Galiana , valorización del biogás del antiguo vertedero de Valdemingómez   4. Dos plantas de Biometanización:    Planta de Biometanización de La Paloma Planta de Biometanización de Las Lomas   5. Una planta de tratamiento de Biogás de biometanización.Eliminación de residuos sólidos urbanos.   Todas las visitas se realizan con monitores",,,,,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9553d232e91f010VgnVCM1000000b205a0aRCRD,CARRETERA  DE VALDEMINGOMEZ,V,201,MADRID,MADRID,28051,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,450618,4465420,40.337870856032524,-3.5813821771569554,Petición de visitas: 915 132 062,,CentrosEducacionAmbiental
2213,Planetario de Madrid,"Horario del centro: De martes a domingo, de 10:00 a 13:45 h y de 17 a 19:45 h. Las mañanas de los días lectivos están dedicadas a las visitas escolares.     Cerrado: Todos los lunes del año. Días 1 y 6 de enero; 1 de mayo; 24, 25 y 31 de diciembre.   Horario de proyecciones .","Sala de Proyección. Planta calle. Para acceder a ella es necesario adquirir una entrada.   Cuatro áreas expositivas de acceso gratuito, distribuidas en dos plantas:   Sala de Astrónomos. Planta baja. Vestíbulo de la planta baja. Vestíbulo de la planta calle. Zona Audiovisual con pantalla de retroproyección. Planta calle.      Tienda: Planta calle.   Sala de Video. Planta baja, en donde se desarrollan los talleres ofertados.    Zona wifi.",Metro de Madrid,Méndez Álvaro (línea 6).,Cercanías  Renfe,"Méndez Álvaro (C5, C7B y C10)  Planetario en  Google Maps.","1,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD,AVENIDA  DE PLANETARIO,V,16,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,441868,4471523,40.392279999540044,-3.684956957448299,"914 673 461 (reserva grupos)                                                                                                                                                                                                                                                                                                                                                                                                                                               
914 673 898 (contestador automático de información)",buzon@planetmad.es,Planetarios
5709413,Sala de estudio Centro cultural El Torito,"Lunes a viernes, de 9 a 13:30 y de 15:30 a 21:30 horas. Sábados, de 10 a 13:30 y de 16:30 a 21:30.",Puestos de lectura: 21 Zona wifi,Metro de Madrid,Artilleros (línea 9),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3874efd1977f8210VgnVCM1000000b205a0aRCRD,AVENIDA  DE MORATALAZ,V,130,MADRID,MADRID,28030,6,VINATEROS,14,MORATALAZ,445141,4473033,40.40610655994401,-3.646521482592748,913 287 385,,SalasEstudioLectura
11187846,Sala de estudio Centro Cultural San Juan Bautista,"De 9 a 22 horas, de lunes a sábados.  Julio: De 9 a 15 horas de lunes a viernes, sábados cerrados.  Agosto: cerrado.  Septiembre: De 9 a 22 horas de lunes a viernes, sábados cerrados.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.","Puestos de lectura: 14. Los lunes, martes y jueves, el horario está reducido y adaptado a los talleres que se imparten en el aula. Los domingos y festivos, el aula permanecerá cerrada. Zona wifi",Metro de Madrid,Avenida de la Paz (línea 4),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e10cd76f718a2710VgnVCM1000001d4a900aRCRD,CALLE  DE SAN NEMESIO,V,4,MADRID,MADRID,28043,6,SAN JUAN BAUTISTA,15,CIUDAD LINEAL,444202,4478162,40.45224710166,-3.658029027767765,914 157 705,ccsanjuanbautista@madrid.es,SalasEstudioLectura
4812338,Sala de estudio Centro Dotacional Integrado de Arganzuela,"De lunes a sábado, de 9 a 21 horas. Cerrado agosto y festivos. Cerrado: 15 mayo, 6, 8, 24, 25, 26 y 31 diciembre, 1 y 6 enero.",Puestos de lectura (aforo máximo): 152 personas. Zona wifi.,Metro de Madrid,Palos de la Frontera (línea 3),Cercanías  Renfe,"Delicias (líneas C1, C7, C10)",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=217024521f048110VgnVCM1000000b205a0aRCRD,CALLE  DE CANARIAS,V,17,MADRID,MADRID,28045,6,PALOS DE LA FRONTERA,2,ARGANZUELA,440986,4472656,40.40242416544921,-3.6954440062549017,915 063 610,cdiarganzuela@madrid.es,SalasEstudioLectura
8071924,Sala de estudio Ciudad Pegaso,"Lunes a domingo, de 9:30 a 14:30 y de 16:30 a 21:30 horas.",Puestos de lectura: 50 Zona wifi,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=df3576e159ead410VgnVCM1000000b205a0aRCRD,AVENIDA  DE SEPTIMA,V,11,MADRID,MADRID,28022,6,REJAS,20,SAN BLAS-CANILLEJAS,449281,4477704,40.44844757572015,-3.598099871155595,917 415 852,cccpegaso@madrid.es,SalasEstudioLectura
11681766,Sala de estudio del Centro Cultural Galileo,"Lunes a domingo, de 8 a 21 horas.",Puestos de lectura: 53 Wifi,Metro de Madrid,Quevedo (línea 2),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15431d402a8a0810VgnVCM1000001d4a900aRCRD,CALLE  DE GALILEO,V,39,MADRID,MADRID,28015,2,ARAPILES,7,CHAMBERI,439741,4476139,40.433719454283505,-3.7104468992841753,915 913 901,ccgalileo@madrid.es,SalasEstudioLectura
8637537,Sala de Estudio del Centro Sociocultural Clara Campoamor,"Lunes a viernes de 9 a 21 horas. Sábados, domingos y festivos de 10 a 21 horas.    Horario especial: Los días 25 de diciembre; 1 y 6 de enero y el 1 de mayo el centro permanecerá totalmente cerrado. Los días 24 y 31 de diciembre el centro permanecerá abierto hasta las 14h.",Sala Dulce Chacón (1&amp;ordf; planta): 20 puestos (Esta sala no podrá usarse como sala de estudio cuando esté ocupada por cesiones/actividades socioculturales)     Sala de estudio Gloria Fuertes (2&amp;ordf; planta): 24 puestos .  Sala Las Sinsombrero (2&amp;ordf; y 3&amp;ordf; planta): 24 puestos (Esta sala no podrá usarse como sala de estudio cuando esté ocupada por cesiones/actividades socioculturales). Zona wifi,Metro de Madrid,Pacífico (línea 1 y 6),,,"1,4,5",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad345442c6452510VgnVCM2000000c205a0aRCRD,CENTRO CULTURAL  DE DAOIZ Y VELARDE,T,,MADRID,MADRID,,,,,DISTRITO,442533,4472559,40.401665198850026,-3.677207602483432,915 886 348,culturetiro@madrid.es,SalasEstudioLectura
4815414,Sala de estudio El Madroño,"Abierta de lunes a domingo (incluido festivos) de 9 a 19:45 horas.  Cerrada los días 24, 25 y 31 de diciembre y 1 y 6 de enero.",Puestos de lectura: 30 Zona wifi,Metro de Madrid,Vicálvaro (línea 9),Bus  Madrid,"130, 100",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62c0c0e48a558110VgnVCM1000000b205a0aRCRD,CALLE  DE VILLARDONDIEGO,V,36,MADRID,MADRID,28032,1,CASCO H.VICALVARO,19,VICALVARO,448357,4472920,40.40529229274289,-3.6086152959929514,917 753 140,ccelmadrono@madrid.es,SalasEstudioLectura
5753557,Sala de estudio Fernando Vizcaíno Casas,"Lunes a domingo, de 8:30 a 21:30 horas. Cerrada los días 1 y 6 de enero y 25 de diciembre. Los días 24 y 31 de diciembre la sala se cerrará a las 15 horas.",Puestos de lectura: 170 Zona wifi,Metro de Madrid,"Moncloa (líneas 3, 6) , Quevedo (línea 2)",,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=08a9964bd47a9210VgnVCM1000000b205a0aRCRD,CALLE  DE BLASCO DE GARAY,V,38,MADRID,MADRID,28015,2,ARAPILES,7,CHAMBERI,439652,4476078,40.43315623845001,-3.7114971034427264,913 094 237,,SalasEstudioLectura
6468021,Sala de estudio Luis García Berlanga,"De lunes a domingo y festivos, de 9 a 21 horas.",Puestos de lectura: 60 Zona wifi,Metro de Madrid,Valdeacederas (línea 1),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5abe23a26bd7310VgnVCM1000000b205a0aRCRD,CALLE  DE VI&amp;Ntilde;A VIRGEN,V,2,MADRID,MADRID,28029,4,ALMENARA,6,TETUAN,441159,4479632,40.4652835428932,-3.694060048143814,915 133 253,,SalasEstudioLectura
10751094,Sala de estudio Motilla del Palancar,"De lunes a domingos y festivos, de 9 a 22 horas.",Puestos de lectura: 60 plazas. Wifi.,Metro de Madrid,Canillas (línea 4),,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2114531d18a4610VgnVCM1000001d4a900aRCRD,CALLE  DE MOTILLA DEL PALANCAR,V,13,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,446308,4479597,40.46532067984838,-3.633321598436636,683 498 715,,SalasEstudioLectura
6478893,Sala de estudio Sanchinarro,"Lunes a viernes, 9 a 22 horas. Sábados, domingos y festivos, de 10 a 22 horas.",Puestos de lectura: 172 plazas. Wifi.,Metro de Madrid,Blasco Ibáñez,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=459b10e528908310VgnVCM1000000b205a0aRCRD,CALLE  DE PRINCESA DE EBOLI,V,29,MADRID,MADRID,28050,6,VALDEFUENTES,16,HORTALEZA,444461,4482397,40.49042200599307,-3.6553467891079854,915 000 603,,SalasEstudioLectura
4815389,Sala de estudio Valdebernardo,"Sábados, domingos y festivos de 9 a 13:45 y de 16 a 19:45 horas. Agosto cerrado.",Dos salas de estudio. Puestos de lectura: 60. Zona wifi.,Metro de Madrid,Valdebernardo (línea 9),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1dc9c0e48a558110VgnVCM1000000b205a0aRCRD,BULEVAR  DE INDALECIO PRIETO,V,21,MADRID,MADRID,28032,2,VALDEBERNARDO,19,VICALVARO,447278,4472321,40.399832138328044,-3.6212720265227873,913 016 460 / 913 016 462,ccvaldebernardo@madrid.es,SalasEstudioLectura
