Id,Name,Type,Phase,Address,Status,Gender,Town,x,y
TheHighwayPrimarySchoolTheHighway,The Highway Primary School,Community School,Primary,The Highway,Closed,Mixed,Bromley,0.111065,51.3599014
TheHollyfieldSchoolAndSixthFormCentreSurbitonHillRoad,The Hollyfield School And Sixth Form Centre,Academy Converter,Secondary,Surbiton Hill Road,Open,Mixed,Kingston Upon Thames,-0.299066,51.396801
TheHolmewoodSchoolLondon88WoodsideParkRoad,The Holmewood School London,Other Independent Special School,Not applicable,88 Woodside Park Road,Open,Mixed,Barnet,-0.184722,51.6180992
TheHolyCrossSchool25SandalRoad,The Holy Cross School,Academy Converter,Secondary,25 Sandal Road,Open,Girls,Kingston Upon Thames,-0.261402,51.3979988
TheHolyFamilyCatholicPrimarySchoolValeLane,The Holy Family Catholic Primary School,Voluntary Aided School,Primary,Vale Lane,Open,Mixed,Ealing,-0.283371,51.5214005
TheHurlinghamAcademyPeterboroughRoad,The Hurlingham Academy,Academy Sponsor Led,Secondary,Peterborough Road,Open,Mixed,Hammersmith And Fulham,-0.196536,51.4678001
TheHydeSchoolHydeCrescent,The Hyde School,Academy Sponsor Led,Primary,Hyde Crescent,Open,Mixed,Barnet,-0.248261,51.5825996
TheIndependentSchool23-31BeavorLane,The Independent School,Other Independent School,Not applicable,23-31 Beavor Lane,Open,Mixed,Hammersmith And Fulham,-0.239195,51.4921989
TheIverVillageJuniorSchoolHighStreet,The Iver Village Junior School,Community School,Primary,High Street,Open,Mixed,South Bucks,-0.513299,51.5211983
TheJamesCambellPrimarySchoolLangleyCrescent,The James Cambell Primary School,Community School,Primary,Langley Crescent,Open,Mixed,Barking And Dagenham,0.128053,51.5362015
TheJamesOglethorpePrimarySchoolAshvaleGardens,The James Oglethorpe Primary School,Community School,Primary,Ashvale Gardens,Open,Mixed,Havering,0.271514,51.5564003
TheJapaneseSchool87CreffieldRoad,The Japanese School,Other Independent School,Not applicable,87 Creffield Road,Open,Mixed,Ealing,-0.280236,51.5135994
TheJennyHammondPrimarySchoolElshamRoad,The Jenny Hammond Primary School,Community School,Primary,Elsham Road,Open,Mixed,Waltham Forest,0.0074016,51.5549011
TheJohnFisherSchoolPeaksHill,The John Fisher School,Voluntary Aided School,Secondary,Peaks Hill,Open,Boys,Sutton,-0.133868,51.3455009
TheJohnLyonSchoolMiddleRoad,The John Lyon School,Other Independent School,Not applicable,Middle Road,Open,Boys,Harrow,-0.343678,51.5712013
TheJohnRoanSchoolMazeHill,The John Roan School,Voluntary Controlled School,Secondary,Maze Hill,Open,Mixed,Greenwich,0.0070189,51.4785995
TheKensingtonSchool24KensingtonSquare,The Kensington School,Other Independent School,Not applicable,24 Kensington Square,Open,Mixed,Kensington And Chelsea,-0.190756,51.5
TheKilburnParkSchoolFoundationMalvernRoad,The Kilburn Park School Foundation,Foundation School,Primary,Malvern Road,Open,Mixed,Brent,-0.199647,51.5321999
TheKingAlfredSchool149NorthEndRoad,The King Alfred School,Other Independent School,Not applicable,149 North End Road,Open,Mixed,Barnet,-0.1853,51.5695
TheKingstonAcademyRichmondRoad,The Kingston Academy,Free Schools,Secondary,Richmond Road,Open,Mixed,Kingston Upon Thames,-0.301936,51.4236984
TheLadyEleanorHollesSchoolHanworthRoad,The Lady Eleanor Holles School,Other Independent School,Not applicable,Hanworth Road,Open,Girls,Richmond Upon Thames,-0.36896,51.4278984
TheLangleyAcademyLangleyRoad,The Langley Academy,Academy Sponsor Led,Secondary,Langley Road,Open,Mixed,Slough,-0.553103,51.5046005
TheLangleyAcademyPrimaryLangleyRoad,The Langley Academy Primary,Free Schools,Primary,Langley Road,Open,Mixed,Slough,-0.554556,51.5037994
TheLangleyManorPreparatorySchoolStMary'sRoad,The Langley Manor Preparatory School,Other Independent School,Not applicable,St Mary's Road,Closed,Mixed,South Bucks,-0.558505,51.5101013
TheLatymerSchoolHaselburyRoad,The Latymer School,Voluntary Aided School,Secondary,Haselbury Road,Open,Mixed,Enfield,-0.0741534,51.6259995
TheLaurelsSchool126AtkinsRoad,The Laurels School,Other Independent School,Not applicable,126 Atkins Road,Open,Girls,Lambeth,-0.136212,51.4476013
TheLeighAcademyGreenStreetGreenRoad,The Leigh Academy,Academy Sponsor Led,Secondary,Green Street Green Road,Open,Mixed,Dartford,0.235573,51.4361992
TheLeighUtcBrunelWay,The Leigh Utc,University Technical College,Secondary,Brunel Way,Open,Mixed,Dartford,0.223716,51.4598999
TheLevertonInfantAndNurserySchoolHoneyLane,The Leverton Infant And Nursery School,Foundation School,Primary,Honey Lane,Open,Mixed,Epping Forest,0.0189753,51.6825981
TheLevertonJuniorSchoolHoneyLane,The Leverton Junior School,Foundation School,Primary,Honey Lane,Open,Mixed,Epping Forest,0.0185733,51.6829987
TheLeysPrimarySchoolLeysAvenue,The Leys Primary School,Community School,Primary,Leys Avenue,Open,Mixed,Barking And Dagenham,0.16797,51.5357018
TheLighthouseGroup(tlg)CentreKenningtonParkCommunityCentre,The Lighthouse Group (tlg) Centre,Other Independent School,Not applicable,Kennington Park Community Centre,Closed,Mixed,Lambeth,-0.112797,51.4826012
TheLivitySchoolAdareWalk,The Livity School,Community Special School,Not applicable,Adare Walk,Open,Mixed,Lambeth,-0.123358,51.4365005
TheLloydWilliamsonSchools12TelfordRoad,The Lloyd Williamson Schools,Other Independent School,Not applicable,12 Telford Road,Open,Mixed,Kensington And Chelsea,-0.211776,51.5220985
TheLondonAcornSchoolMordenCottage,The London Acorn School,Other Independent School,Not applicable,Morden Cottage,Open,Mixed,Merton,-0.187679,51.4025002
TheLondonOratorySchoolSeagraveRoad,The London Oratory School,Academy Converter,Middle Deemed Secondary,Seagrave Road,Open,Boys,Hammersmith And Fulham,-0.193849,51.4818993
TheLondonSchoolForChildrenWithCerebralPalsyCoppettsRoad,The London School For Children With Cerebral Palsy,Other Independent Special School,Not applicable,Coppetts Road,Open,Mixed,Haringey,-0.15571,51.6021996
TheLyceum6PaulStreet,The Lyceum,Other Independent School,Not applicable,6 Paul Street,Open,Mixed,Hackney,-0.0842213,51.5223999
TheMagnaCartaSchoolThorpeRoad,The Magna Carta School,Academy Converter,Secondary,Thorpe Road,Open,Mixed,Runnymede,-0.521669,51.4277992
TheMallSchool185HamptonRoad,The Mall School,Other Independent School,Not applicable,185 Hampton Road,Open,Boys,Richmond Upon Thames,-0.349143,51.4373016
TheMatthewArnoldSchoolKingstonRoad,The Matthew Arnold School,Academy Converter,Secondary,Kingston Road,Open,Mixed,Spelthorne,-0.487722,51.4264984
TheMawneySchoolMawneyRoad,The Mawney School,Foundation School,Primary,Mawney Road,Open,Mixed,Havering,0.173873,51.5788002
TheMeadInfantSchoolNewburyGardens,The Mead Infant School,Community School,Primary,Newbury Gardens,Open,Mixed,Epsom And Ewell,-0.250764,51.3704987
TheMichaelTippettSchoolHeronRoad,The Michael Tippett School,Community Special School,Not applicable,Heron Road,Open,Mixed,Lambeth,-0.100156,51.4616013
TheMinervaAcademy157EdgwareRoad,The Minerva Academy,Free Schools,Primary,157 Edgware Road,Open,Mixed,Westminster,-0.166993,51.5173988
TheMinsterJuniorSchoolWarringtonRoad,The Minster Junior School,Voluntary Aided School,Primary,Warrington Road,Open,Mixed,Croydon,-0.109877,51.3694992
TheMinsterNurseryAndInfantSchoolWarringtonRoad,The Minster Nursery And Infant School,Voluntary Aided School,Primary,Warrington Road,Open,Mixed,Croydon,-0.109877,51.3694992
TheMoatSchoolBishopsAvenue,The Moat School,Other Independent Special School,Not applicable,Bishops Avenue,Open,Mixed,Hammersmith And Fulham,-0.213631,51.4729004
TheMoriahJewishDaySchoolCannonLane,The Moriah Jewish Day School,Voluntary Aided School,Primary,Cannon Lane,Open,Mixed,Harrow,-0.384478,51.5750008
TheMountSchoolMilespitHill,The Mount School,Other Independent School,Not applicable,Milespit Hill,Closed,Girls,Barnet,-0.225242,51.6153984
TheMulberryHouseSchool68ShootUpHill,The Mulberry House School,Other Independent School,Not applicable,68 Shoot Up Hill,Open,Mixed,Camden,-0.207929,51.5511017
TheNewNorthAcademy32PophamRoad,The New North Academy,Academy Converter,Primary,32 Popham Road,Open,Mixed,Islington,-0.09496,51.5396996
TheNoamPrimarySchool8-10FortyAvenue,The Noam Primary School,Other Independent School,Not applicable,8-10 Forty Avenue,Open,Mixed,Brent,-0.28996,51.5621986
TheNorwegianKindergartenInLondon28ArterberryRoad,The Norwegian Kindergarten In London,Other Independent School,Not applicable,28 Arterberry Road,Open,Mixed,Merton,-0.225771,51.4164009
TheNorwegianSchoolInLondon28ArterberryRoad,The Norwegian School In London,Other Independent School,Not applicable,28 Arterberry Road,Open,Mixed,Merton,-0.225771,51.4164009
TheOckendonAcademyErriffDrive,The Ockendon Academy,Academy Converter,Secondary,Erriff Drive,Open,Mixed,Thurrock,0.277627,51.5135994
TheOldVicarageSchool48RichmondHill,The Old Vicarage School,Other Independent School,Not applicable,48 Richmond Hill,Open,Girls,Richmond Upon Thames,-0.302165,51.4564018
TheOliveSchoolHackneyCazenoveRd,The Olive School Hackney,Free Schools,Primary,Cazenove Rd,Open,Mixed,Hackney,-0.0685926,51.5651016
TheOrchardInfantSchoolBridgeRoad,The Orchard Infant School,Foundation School,Primary,Bridge Road,Open,Mixed,Elmbridge,-0.349291,51.3992004
TheOrchardSchoolChristchurchRoad,The Orchard School,Voluntary Aided School,Primary,Christchurch Road,Open,Mixed,Lambeth,-0.120196,51.4444008
TheOrionPrimarySchoolGrahameParkWay,The Orion Primary School,Community School,Primary,Grahame Park Way,Open,Mixed,Barnet,-0.246114,51.6082993
ThePalmerCatholicAcademyAldboroughRoadSouth,The Palmer Catholic Academy,Academy Converter,Secondary,Aldborough Road South,Open,Mixed,Redbridge,0.0945321,51.5643005
ThePetcheyAcademyShacklewellLane,The Petchey Academy,Academy Sponsor Led,Secondary,Shacklewell Lane,Open,Mixed,Hackney,-0.0717711,51.5517006
ThePhoenixSchool36CollegeCrescent,The Phoenix School,Other Independent School,Not applicable,36 College Crescent,Open,Mixed,Camden,-0.177349,51.5457001
ThePierHeadPreparatoryMontessoriSchool3ShadwellPierhead,The Pier Head Preparatory Montessori School,Other Independent School,Not applicable,3 Shadwell Pierhead,Open,Mixed,Tower Hamlets,-0.0495086,51.5083008
ThePointerSchool19StrathedenRoad,The Pointer School,Other Independent School,Not applicable,19 Stratheden Road,Open,Mixed,Greenwich,0.0174517,51.4748993
ThePrioryCofeSchoolQueen'sRoad,The Priory Cofe School,Voluntary Aided School,Primary,Queen's Road,Open,Mixed,Merton,-0.193509,51.4249001
ThePrioryLodgeSchoolPrioryLane,The Priory Lodge School,Other Independent Special School,Not applicable,Priory Lane,Open,Mixed,Wandsworth,-0.251063,51.4625015
ThePriorySchoolTintagelRoad,The Priory School,Academy Converter,Secondary,Tintagel Road,Open,Mixed,Bromley,0.115403,51.3749008
TheQueen'sChurchOfEnglandPrimarySchoolCumberlandRoad,The Queen's Church Of England Primary School,Voluntary Aided School,Primary,Cumberland Road,Open,Mixed,Richmond Upon Thames,-0.286295,51.4799995
TheQuestAcademyFarnboroughAvenue,The Quest Academy,Academy Sponsor Led,Secondary,Farnborough Avenue,Open,Mixed,Croydon,-0.0498368,51.3508987
TheRJMitchellPrimarySchoolTangmereCrescent,The R J Mitchell Primary School,Community School,Primary,Tangmere Crescent,Open,Mixed,Havering,0.203974,51.5419006
TheRaglanJuniorSchoolRaglanRoad,The Raglan Junior School,Community School,Primary,Raglan Road,Open,Mixed,Enfield,-0.0720712,51.637001
TheRavensbourneSchoolHayesLane,The Ravensbourne School,Academy Converter,Secondary,Hayes Lane,Open,Mixed,Bromley,0.0206925,51.394001
TheReachFreeSchoolUnit3,The Reach Free School,Free Schools,Secondary,Unit 3,Open,Mixed,Three Rivers,-0.429532,51.6407013
TheRocheSchool11Frogmore,The Roche School,Other Independent School,Not applicable,11 Frogmore,Open,Mixed,Wandsworth,-0.197655,51.4592018
TheRosaryCatholicPrimarySchool10TheGreen,The Rosary Catholic Primary School,Voluntary Aided School,Primary,10 The Green,Open,Mixed,Hounslow,-0.372739,51.4874992
TheRowansSchool19DraxAvenue,The Rowans School,Other Independent School,Not applicable,19 Drax Avenue,Open,Mixed,Merton,-0.240359,51.4193001
TheRoyalBalletSchool46FloralStreet,The Royal Ballet School,Other Independent School,Not applicable,46 Floral Street,Open,Mixed,Westminster,-0.123445,51.5133018
TheRoyalDocksCommunitySchoolPrinceRegentLane,The Royal Docks Community School,Foundation School,Secondary,Prince Regent Lane,Open,Mixed,Newham,0.034853,51.5108986
TheRoyalKentCofePrimarySchoolOakshadeRoad,The Royal Kent Cofe Primary School,Voluntary Controlled School,Primary,Oakshade Road,Open,Mixed,Elmbridge,-0.360143,51.3305016
TheRoyalLibertySchoolUpperBrentwoodRoad,The Royal Liberty School,Foundation School,Secondary,Upper Brentwood Road,Open,Boys,Havering,0.210057,51.5856018
TheRussellPrimarySchoolPetershamRoad,The Russell Primary School,Community School,Primary,Petersham Road,Open,Mixed,Richmond Upon Thames,-0.304294,51.4444008
TheRussellSchoolBrushwoodDrive,The Russell School,Community School,Primary,Brushwood Drive,Open,Mixed,Three Rivers,-0.527542,51.6551018
TheSacredHeartLanguageCollegeHighStreet,The Sacred Heart Language College,Voluntary Aided School,Secondary,High Street,Open,Girls,Harrow,-0.336221,51.5994987
TheSchoolOfTheIslamicRepublicOfIran100CarltonVale,The School Of The Islamic Republic Of Iran,Other Independent School,Not applicable,100 Carlton Vale,Open,Mixed,Brent,-0.196344,51.5326004
TheSherwoodSchoolAbbottsRoad,The Sherwood School,Community School,Primary,Abbotts Road,Open,Mixed,Merton,-0.141439,51.3983002
TheSkillsHubProvidenceRoad,The Skills Hub,Academy Alternative Provision Converter,Not applicable,Providence Road,Open,Mixed,Hillingdon,-0.467218,51.5117989
TheSmallberryGreenPrimarySchoolTurnpikeWay,The Smallberry Green Primary School,Community School,Primary,Turnpike Way,Open,Mixed,Hounslow,-0.327872,51.4757004
TheSouthNorwoodAcademy34CrowtherRoad,The South Norwood Academy,Academy Sponsor Led,Primary,34 Crowther Road,Open,Mixed,Croydon,-0.0735636,51.395401
TheStMaryleboneCofeSchool64MaryleboneHighStreet,The St Marylebone Cofe School,Academy Converter,Secondary,64 Marylebone High Street,Open,Girls,Westminster,-0.152182,51.5222015
TheStMichaelSteinerSchoolParkRoad,The St Michael Steiner School,Other Independent School,Not applicable,Park Road,Open,Mixed,Hounslow,-0.396437,51.4343987
TheStTeresaCatholicPrimarySchoolBowesRoad,The St Teresa Catholic Primary School,Voluntary Aided School,Primary,Bowes Road,Open,Mixed,Barking And Dagenham,0.124663,51.5500984
TheStThomasTheApostleCollegeHollydaleRoad,The St Thomas The Apostle College,Voluntary Aided School,Secondary,Hollydale Road,Open,Boys,Southwark,-0.0563512,51.4707985
TheStonebridgeSchoolShakespeareAvenue,The Stonebridge School,Community School,Primary,Shakespeare Avenue,Open,Mixed,Brent,-0.263687,51.5405998
TheStudyPreparatorySchoolWilberforceHouse,The Study Preparatory School,Other Independent School,Not applicable,Wilberforce House,Open,Girls,Merton,-0.230698,51.4266014
TheSwaminarayanSchool260BrentfieldRoad,The Swaminarayan School,Other Independent School,Not applicable,260 Brentfield Road,Open,Mixed,Brent,-0.259817,51.5483017
TheSwedishSchool82LonsdaleRoad,The Swedish School,Other Independent School,Not applicable,82 Lonsdale Road,Open,Mixed,Richmond Upon Thames,-0.237788,51.4864998
TheSybilElgarSchoolTheNationalAutisticSociety,The Sybil Elgar School,Other Independent Special School,Not applicable,The National Autistic Society,Open,Mixed,Ealing,-0.3751,51.5000992
TheSydneyRussellSchoolParsloesAvenue,The Sydney Russell School,Academy Converter,Secondary,Parsloes Avenue,Open,Mixed,Barking And Dagenham,0.132561,51.5488014
TheSylviaYoungTheatreSchool1NutfordPlace,The Sylvia Young Theatre School,Other Independent School,Not applicable,1 Nutford Place,Open,Mixed,Westminster,-0.162649,51.5172005
TheTiffinGirls'SchoolRichmondRoad,The Tiffin Girls' School,Academy Converter,Secondary,Richmond Road,Open,Girls,Kingston Upon Thames,-0.302903,51.4255981
TheTotteridgeAcademyBarnetLane,The Totteridge Academy,Academy Converter,Secondary,Barnet Lane,Open,Mixed,Barnet,-0.200395,51.6389008
TheTutorialFoundation76FreelandsRoad,The Tutorial Foundation,Other Independent Special School,Not applicable,76 Freelands Road,Open,Mixed,Bromley,0.0249084,51.4104004
TheUclAcademyAdelaideRoad,The Ucl Academy,Academy Sponsor Led,Secondary,Adelaide Road,Open,Mixed,Camden,-0.172005,51.5415993
TheUrsulineAcademyIlfordMorlandRoad,The Ursuline Academy Ilford,Academy Converter,Secondary,Morland Road,Open,Girls,Redbridge,0.0695212,51.5625992
TheUrsulinePrepSchoolIlford2-8CoventryRoad,The Ursuline Prep School Ilford,Other Independent School,Not applicable,2-8 Coventry Road,Open,Mixed,Redbridge,0.0685486,51.5628014
TheUrswickSchool-AChurchOfEnglandSecondarySchoolParagonRoad,The Urswick School - A Church Of England Secondary School,Voluntary Aided School,Secondary,Paragon Road,Open,Mixed,Hackney,-0.0539329,51.5444984
TheValePrimarySchool84-92BeaconsfieldRoad,The Vale Primary School,Community School,Primary,84-92 Beaconsfield Road,Open,Mixed,Epsom And Ewell,-0.260619,51.3041
TheVilla54LyndhurstGrove,The Villa,Other Independent School,Not applicable,54 Lyndhurst Grove,Open,Mixed,Southwark,-0.0778271,51.4698982
TheVillageSchool2ParkhillRoad,The Village School,Other Independent School,Not applicable,2 Parkhill Road,Open,Girls,Camden,-0.158577,51.547699
TheVineyardSchoolFriarsStileRoad,The Vineyard School,Community School,Primary,Friars Stile Road,Open,Mixed,Richmond Upon Thames,-0.297408,51.4538002
TheWalmerRoadSchool221WalmerRoad,The Walmer Road School,Other Independent School,Not applicable,221 Walmer Road,Closed,Mixed,Kensington And Chelsea,-0.212082,51.5125008
TheWarrenSchoolWhaleboneLaneNorth,The Warren School,Academy Sponsor Led,Secondary,Whalebone Lane North,Open,Mixed,Barking And Dagenham,0.14128,51.5769005
